05/10/2013,Saturday,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,34,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/2013,Sunday,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,34,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/10/2013,Monday,35,37,39,44,45,39,36,35,36,36,37,40,43,46,42,37,34,35,35,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,0,5
08/10/2013,Tuesday,35,36,41,42,40,37,36,36,36,36,40,46,51,55,49,44,36,35,35,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,1,1,0,7
09/10/2013,Wednesday,35,36,41,40,39,37,36,40,36,37,38,41,47,44,41,38,35,35,35,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,4
10/10/2013,Thursday,35,36,39,39,40,42,40,36,36,37,39,44,48,46,43,40,37,37,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,3
11/10/2013,Friday,35,35,36,36,36,36,36,36,36,39,43,44,45,44,38,36,35,35,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
12/10/2013,Saturday,34,34,34,34,35,34,35,35,36,45,37,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13/10/2013,Sunday,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2013,Monday,35,37,37,35,35,34,34,35,35,35,35,35,35,35,34,35,34,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2013,Tuesday,34,36,41,42,42,39,37,36,36,36,37,41,46,47,44,39,35,35,35,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
16/10/2013,Wednesday,36,38,41,43,44,39,37,35,36,36,37,41,44,46,42,39,35,35,35,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,1,1,0,5
17/10/2013,Thursday,35,36,39,39,40,39,37,38,36,38,39,43,44,43,43,41,35,35,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
18/10/2013,Friday,35,36,37,37,40,41,37,37,37,43,45,49,50,48,45,43,40,35,35,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,5
19/10/2013,Saturday,33,34,34,34,35,35,35,38,38,36,36,36,36,36,36,37,35,35,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/10/2013,Sunday,34,34,35,34,34,36,37,44,38,37,37,36,35,36,35,36,34,34,35,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,6
21/10/2013,Monday,35,36,39,39,40,37,36,36,36,36,37,40,43,46,44,40,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
22/10/2013,Tuesday,35,36,41,45,46,43,38,36,36,37,37,41,42,42,41,39,35,35,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3
23/10/2013,Wednesday,36,37,40,41,44,41,39,36,36,37,38,41,43,44,44,40,36,35,35,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,6
24/10/2013,Thursday,35,38,39,40,41,38,36,36,36,37,39,43,46,46,45,41,36,35,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,3
25/10/2013,Friday,35,36,37,38,38,37,37,36,36,39,41,44,44,43,40,37,35,35,35,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,3,2,0,7
26/10/2013,Saturday,34,34,34,34,35,35,35,35,36,36,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/10/2013,Sunday,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,36,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28/10/2013,Monday,35,37,41,42,40,37,36,36,36,36,37,39,41,40,40,37,35,35,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3
29/10/2013,Tuesday,35,37,40,44,45,44,39,36,36,37,37,41,43,44,42,40,35,35,35,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,0,0,5
30/10/2013,Wednesday,36,37,41,41,40,39,39,36,36,45,42,43,44,43,40,42,35,35,35,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,2,6,0,0,6
31/10/2013,Thursday,35,37,39,40,42,38,37,36,36,37,39,46,55,58,56,54,37,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,2,0,3,2,0,8
01/11/2013,Friday,35,36,37,36,37,36,36,36,36,38,41,47,46,43,41,38,35,37,35,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,5
02/11/2013,Saturday,34,34,34,34,35,34,35,37,37,36,36,36,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2013,Sunday,34,34,36,36,36,35,35,36,35,35,35,35,35,35,35,35,35,34,35,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
04/11/2013,Monday,35,37,42,42,41,39,36,36,36,36,37,39,42,46,45,39,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,1,2,0,0,6
05/11/2013,Tuesday,35,36,40,41,41,40,38,36,36,36,38,41,45,44,42,43,35,35,35,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,6
06/11/2013,Wednesday,35,37,40,40,39,38,37,36,40,36,38,42,45,46,45,42,36,35,35,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,5,0,0,0,0,2,5,1,2,0,11
07/11/2013,Thursday,35,36,38,39,39,38,36,36,36,37,39,43,46,46,43,40,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,0,2
08/11/2013,Friday,35,36,36,36,36,36,36,36,36,39,40,44,46,48,43,39,37,35,35,0,0,0,0,0,0,0,0,0,3,0,2,3,2,0,0,0,0,0,0,0,5,5,3,0,10
09/11/2013,Saturday,33,33,34,35,34,34,35,35,36,36,35,35,35,35,35,35,35,34,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10/11/2013,Sunday,35,34,36,37,36,36,36,37,36,36,35,35,36,36,36,36,36,35,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/11/2013,Monday,35,37,36,36,37,36,36,35,36,36,37,39,39,38,37,36,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2013,Tuesday,35,38,43,44,46,46,39,36,36,36,38,43,47,49,45,41,35,35,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
13/11/2013,Wednesday,36,36,39,39,40,41,38,36,36,36,38,43,47,46,43,39,36,35,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,1,0,0,5
14/11/2013,Thursday,35,37,39,39,40,39,37,36,36,36,39,44,47,48,45,41,35,35,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,1,4,0,6
15/11/2013,Friday,36,36,36,38,39,37,37,36,38,41,43,45,46,42,42,39,36,35,35,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,2,1,0,5
16/11/2013,Saturday,34,34,36,35,38,38,37,37,36,35,36,35,36,36,36,36,36,36,36,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
17/11/2013,Sunday,34,35,35,35,35,35,34,34,35,35,34,35,35,34,35,35,35,34,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
18/11/2013,Monday,35,37,40,41,42,39,38,36,35,42,43,42,44,46,44,40,35,35,35,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,3,1,0,0,6
19/11/2013,Tuesday,36,39,39,39,39,38,37,36,39,40,43,46,51,51,49,47,46,37,35,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,3,0,0,2,0,7
20/11/2013,Wednesday,37,39,44,50,52,51,56,36,36,36,38,43,65,77,66,50,36,35,35,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3,1,0,0,6
21/11/2013,Thursday,37,37,35,40,46,42,40,36,36,36,39,46,50,51,48,43,37,35,35,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,1,0,4
22/11/2013,Friday,35,36,36,36,37,36,35,35,36,38,41,45,45,41,39,36,36,35,35,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,4,1,1,0,6
23/11/2013,Saturday,35,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/11/2013,Sunday,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2013,Monday,35,35,35,35,35,35,35,35,35,36,37,39,41,41,38,36,34,34,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
26/11/2013,Tuesday,35,37,40,40,48,42,37,35,35,36,37,40,44,44,41,43,35,35,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,6
27/11/2013,Wednesday,37,38,38,39,38,37,36,35,35,36,38,41,44,42,39,36,35,35,35,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,6
28/11/2013,Thursday,35,37,38,38,39,40,38,35,38,36,39,44,44,43,41,37,35,35,35,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,3,0,2,0,7
29/11/2013,Friday,35,35,37,38,38,38,37,36,35,38,42,43,44,41,39,36,35,35,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,3
30/11/2013,Saturday,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,34,37,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2013,Sunday,35,34,35,34,34,34,34,34,35,35,35,34,35,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/12/2013,Monday,39,41,48,48,47,46,45,39,41,41,46,54,56,58,53,46,41,41,41,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6
03/12/2013,Tuesday,37,41,49,46,45,44,42,38,37,42,53,43,46,45,43,39,37,37,37,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,4
04/12/2013,Wednesday,36,38,43,48,51,52,48,36,36,37,38,43,45,44,39,37,37,36,36,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,0,0,9
05/12/2013,Thursday,36,38,41,46,49,46,43,36,36,37,40,43,45,45,44,40,37,37,37,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,0,0,0,0,2,1,2,2,0,0,8
06/12/2013,Friday,36,37,39,38,40,39,39,37,36,39,41,46,48,45,41,41,38,36,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4
07/12/2013,Saturday,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,38,35,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3
08/12/2013,Sunday,36,36,35,36,37,37,41,49,36,36,36,36,36,37,37,37,37,36,36,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
09/12/2013,Monday,37,40,42,41,52,53,56,59,42,41,43,46,50,49,45,45,40,39,39,0,0,0,0,1,0,0,1,2,2,2,0,0,3,3,0,0,0,0,0,3,3,1,0,0,14
10/12/2013,Tuesday,37,41,58,57,60,58,61,43,47,83,75,79,88,97,105,76,58,87,68,0,0,1,0,0,0,0,1,2,4,0,1,0,0,1,0,2,1,0,0,0,7,0,1,0,13
11/12/2013,Wednesday,38,41,53,55,55,46,44,36,37,37,39,44,47,49,49,42,37,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12/12/2013,Thursday,37,38,41,42,41,38,37,36,36,37,39,42,46,60,45,40,37,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,5
13/12/2013,Friday,37,37,39,39,39,38,37,36,36,124,63,52,60,57,41,38,36,35,36,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,1,5,0,0,9
14/12/2013,Saturday,35,35,35,35,35,35,35,36,36,39,37,35,36,36,36,36,41,35,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
15/12/2013,Sunday,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2013,Monday,37,40,46,46,49,43,39,38,45,37,38,44,45,43,41,39,46,43,38,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,0,2,0,2,2,1,1,0,9
17/12/2013,Tuesday,36,38,35,42,44,40,37,36,36,37,38,43,46,87,105,71,36,35,35,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,1,1,2,0,5
18/12/2013,Wednesday,37,39,53,58,60,60,54,40,49,49,59,64,66,70,67,56,46,41,40,0,0,0,0,0,1,0,0,1,1,0,0,0,3,6,1,1,1,0,0,0,3,7,1,1,15
19/12/2013,Thursday,38,40,56,59,57,52,46,39,40,39,42,48,52,51,51,45,40,37,37,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4
20/12/2013,Friday,36,38,35,40,41,38,37,37,37,43,44,49,52,52,47,40,36,36,36,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,4
21/12/2013,Saturday,35,35,35,35,35,35,36,37,36,36,36,36,36,36,36,36,36,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/2013,Sunday,35,35,35,36,36,36,36,36,36,35,35,36,36,36,35,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23/12/2013,Monday,37,37,38,38,38,37,36,36,41,106,57,46,44,39,38,36,38,36,35,0,0,0,0,0,0,0,0,2,4,0,2,0,1,0,0,0,0,0,0,2,3,1,3,0,9
24/12/2013,Tuesday,37,37,37,37,35,35,35,36,36,36,35,35,35,36,36,35,35,35,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
25/12/2013,Wednesday,36,36,37,37,35,35,35,35,35,35,35,35,35,35,36,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/2013,Thursday,36,38,36,37,35,35,35,35,35,35,35,35,35,36,36,35,36,35,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27/12/2013,Friday,36,37,36,36,35,35,35,35,36,50,46,37,36,36,36,36,35,35,36,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
28/12/2013,Saturday,37,36,36,36,37,37,36,36,36,35,35,35,35,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/12/2013,Sunday,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/12/2013,Monday,37,37,37,37,37,36,36,36,36,36,38,40,41,41,38,37,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
31/12/2013,Tuesday,38,40,39,39,37,36,36,36,35,36,35,35,35,35,36,36,35,37,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3
01/01/2014,Wednesday,38,40,40,41,38,38,37,37,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2014,Thursday,37,37,37,38,37,36,36,36,36,37,38,42,45,44,45,37,36,36,35,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,5
03/01/2014,Friday,37,39,48,77,57,46,45,39,36,37,40,40,39,39,38,37,37,37,37,0,1,1,1,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,1,1,4,0,0,0,9
04/01/2014,Saturday,36,36,37,37,37,37,36,37,38,37,36,36,37,36,37,38,36,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/2014,Sunday,36,36,36,36,37,36,35,36,35,35,35,36,35,35,36,36,36,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2014,Monday,39,38,43,45,44,48,41,36,36,39,53,43,43,45,42,40,36,35,35,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,4,0,4
07/01/2014,Tuesday,36,37,39,41,39,37,37,36,36,37,38,40,44,45,45,38,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,3,2,0,6
08/01/2014,Wednesday,36,38,39,41,49,44,41,36,36,36,38,40,41,38,38,37,35,35,35,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,0,0,0,0,1,0,2,6,0,0,9
09/01/2014,Thursday,36,37,37,38,38,37,36,36,35,36,39,41,46,47,43,38,36,35,35,0,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,4,2,2,0,7
10/01/2014,Friday,36,37,36,37,49,40,38,36,36,52,59,66,89,78,66,43,36,35,35,0,0,0,0,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,5,2,1,0,7
11/01/2014,Saturday,35,35,34,35,35,35,35,35,38,36,36,35,36,36,36,36,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2014,Sunday,36,35,35,35,35,36,36,36,40,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/01/2014,Monday,37,37,37,39,43,37,37,37,37,38,39,45,50,54,49,42,38,36,36,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,1,0,5
14/01/2014,Tuesday,36,38,40,41,41,38,37,37,36,37,38,41,43,47,41,38,36,35,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,4,0,1,0,7
15/01/2014,Wednesday,36,37,37,38,40,38,37,35,35,36,38,43,44,45,42,39,36,36,35,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,4,1,2,0,5
16/01/2014,Thursday,36,37,37,38,38,37,36,36,35,36,37,41,42,45,40,36,36,36,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3
17/01/2014,Friday,36,36,37,38,37,36,35,36,35,36,39,44,46,49,45,37,36,35,35,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,3,1,1,0,5
18/01/2014,Saturday,35,35,35,35,35,35,35,35,43,36,35,35,35,36,36,35,35,35,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
19/01/2014,Sunday,36,36,36,35,35,34,34,34,34,35,35,35,39,37,35,35,35,35,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20/01/2014,Monday,36,36,38,40,41,38,37,35,35,36,37,37,37,38,38,36,36,35,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2
21/01/2014,Tuesday,37,36,36,37,40,36,37,35,35,41,42,41,38,40,39,36,35,35,35,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3
22/01/2014,Wednesday,37,40,53,58,61,54,42,35,35,36,36,39,42,42,39,36,40,36,35,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,6
23/01/2014,Thursday,36,36,37,37,38,37,36,35,35,43,37,41,39,40,39,37,35,35,35,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,5
24/01/2014,Friday,36,36,36,38,38,36,35,35,35,37,39,44,43,43,40,36,35,35,35,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,2,0,4
25/01/2014,Saturday,35,35,35,35,35,35,35,35,35,35,35,36,35,35,35,35,35,35,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26/01/2014,Sunday,35,35,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2014,Monday,36,36,37,37,38,36,36,35,37,36,37,38,37,37,37,36,35,35,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
28/01/2014,Tuesday,37,37,37,38,38,36,36,35,35,36,36,38,39,39,36,36,35,35,35,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,4,0,0,0,6
29/01/2014,Wednesday,36,36,36,39,40,36,36,36,36,36,38,45,53,56,53,49,39,39,37,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,1,0,0,1,3,1,1,0,8
30/01/2014,Thursday,36,39,45,45,42,42,35,35,34,35,36,37,40,42,42,38,35,35,34,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,4
31/01/2014,Friday,35,35,35,36,35,35,35,35,34,35,37,38,41,43,38,36,36,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,4
01/02/2014,Saturday,34,34,34,34,34,34,34,35,34,34,35,34,34,35,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2014,Sunday,35,35,34,34,34,34,34,34,34,34,34,34,33,34,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
03/02/2014,Monday,36,36,42,48,56,56,45,38,36,36,37,36,39,40,41,36,35,35,35,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,5
04/02/2014,Tuesday,36,36,37,45,48,47,44,36,35,35,36,35,38,41,42,38,35,35,35,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,0,0,0,0,0,3,2,0,0,8
